soil_texture,soil_type,pH,initial_moisture,moisture_after_24hr,drainage_rate,electrical_conductivity,nitrogen,phosphorus,potassium,organic_carbon,temperature,soil_quality_score
Silty,Alluvial Soil,6.981125691816846,71.65653174766412,56.55253889011159,15.103992857552527,0.5245617069651254,42.82658315923156,18.71178316025418,182.969370060319,0.5000103514349689,32.327234154133066,79.56
Sandy,Alluvial Soil,6.749958981239495,66.85876275086464,33.52604993050616,33.33271282035848,0.592597392696427,34.78951243490755,19.721150838053617,162.75642866114575,0.582858552926219,26.41844397616985,76.16
Clayey,Alluvial Soil,7.183069575190125,67.13801210662733,61.39941658181892,5.73859552480841,0.7753031857899364,49.18713654588965,11.040916775122628,276.8490347857909,0.5982182179327454,33.62675162945726,78.83
Silty,Alluvial Soil,7.476078332472519,66.43320320772699,47.33216185403154,19.10104135369545,0.7526609141880449,23.321550312407457,13.821037374173656,188.15098868826357,0.5596913091544499,30.847568083373048,68.94
Loamy,Alluvial Soil,6.888851496474117,68.162278518628,50.23270582776888,17.929572690859118,0.7005857516476623,44.175228763312326,13.970857177364033,198.96569132428402,0.4142246908420255,32.423102455337244,73.86
Loamy,Alluvial Soil,6.805214530128859,67.70411787068643,52.706407398693855,14.997710471992576,0.6316813054782464,36.32950077385195,15.609264484093048,246.22059660071244,0.692122774611548,27.421834455937677,80.86
Loamy,Alluvial Soil,6.789987392644142,61.71709988973688,46.53809655596446,15.179003333772421,0.35896933743711673,46.19764418269286,15.665930559954045,100.04858688690254,0.5886715434770845,26.269360576741764,76.17
Sandy,Alluvial Soil,6.733609032036237,69.33615377835093,35.662607387197355,33.67354639115358,0.6042857965869871,58.83618845799478,17.47211319068118,236.29212250343426,0.6335115713636473,25.635357224239186,82.42
Silty,Alluvial Soil,7.038980874450121,65.96247346816406,44.2157498398468,21.746723628317262,0.3601354815643034,48.14113360726122,22.897120868594534,174.78774272075492,0.4863638510004534,34.50941351865834,81.01
Loamy,Alluvial Soil,7.421069486299581,60.2220281298785,46.399685020087546,13.822343109790957,0.4261264169275852,41.368816397249894,26.476034998410757,120.62935217567221,0.4962806314958321,34.430207096457366,73.3
Sandy,Alluvial Soil,7.212007961198163,67.95072881181164,41.13822625629612,26.812502555515522,0.5011473390381593,51.331603697554655,29.255696159614644,125.33117456943879,0.5154876167912672,29.206302368788194,79.78
Sandy,Alluvial Soil,6.863189123716225,64.80941608084304,36.04629791129306,28.763118169549976,0.6427693102813117,37.448576684801814,13.895876052878535,263.2067004604137,0.415680600268479,33.025607481516275,74.12
Silty,Alluvial Soil,7.138092725796453,66.86391628088894,49.77476165285462,17.089154628034322,0.418003965161856,49.22058616105306,10.806504794419014,118.95369420691878,0.48644564073322094,25.067881740235897,74.77
Loamy,Alluvial Soil,7.495802367779919,61.52943186475426,49.1154918124915,12.41394005226276,0.3746340063346236,29.639850319836718,28.722511430802694,204.03204460487913,0.4866429909862269,28.64818096307857,74.11
Clayey,Alluvial Soil,6.8350085699576955,73.73391457909219,65.96898268524896,7.764931893843226,0.48889841195470574,32.66737424067704,23.54607918596282,157.91654093414542,0.46218475676492066,30.771997464225613,76.29
Loamy,Alluvial Soil,6.907405271611349,60.658921650319726,47.51118671014064,13.147734940179085,0.4886259928578477,46.56296484799336,15.101744448427963,125.40671519464635,0.6810847761726087,25.5853660008005,79.35
Clayey,Alluvial Soil,6.674010448016125,68.05413498542751,61.950507797849156,6.103627187578354,0.3079190354724371,42.31240502941738,17.589227611869298,201.30999998170944,0.628227792516085,30.62830237214603,80.26
Clayey,Alluvial Soil,7.233401849334905,68.13367694457278,61.067914923282785,7.0657620212899985,0.39629081622926393,23.904750421405957,27.955916127840517,169.97909272947973,0.6613830964363472,30.51317390662814,81.05
Loamy,Alluvial Soil,7.089331644947728,63.595431445200035,50.840617427123725,12.75481401807631,0.4014967795955986,38.074761786091116,25.938950080312917,218.0852206215783,0.5575422555308889,25.96917327066995,81.99
Clayey,Alluvial Soil,7.292703405780752,70.48021497229135,60.561046877264246,9.919168095027104,0.37632908227039186,48.40693066360643,23.546836921630327,104.88537658812665,0.58873527359028,29.11747667590243,79.41
Sandy,Alluvial Soil,6.71613581231092,63.32950246962373,31.6353818270873,31.694120642536433,0.7566029809070862,51.91209488834431,28.42915472433061,295.70119338653797,0.5772615768922775,25.106701270061627,82.1
Sandy,Alluvial Soil,7.359854490335122,66.22741276377478,37.09901878618572,29.128393977589063,0.790514744557538,44.54831878174989,25.87074804457662,117.11991056455366,0.4755444106027395,26.834578847588652,72.28
Loamy,Alluvial Soil,7.3168779858937825,67.58403673034204,55.45211759810609,12.131919132235943,0.6285594195306367,34.603756809272234,22.229897054383983,239.20628139782275,0.40418470560757347,28.424752191863043,73.54
Silty,Alluvial Soil,7.088936022562548,63.079624481108354,47.59210340687049,15.487521074237861,0.6711005045605662,40.38942040015748,18.448915800617584,179.61743564724617,0.5561966061202335,25.264469025976673,77.0
Sandy,Alluvial Soil,7.373555576227089,63.35557201696657,28.595370441721627,34.76020157524494,0.5938977025331861,53.89186982141976,18.825486735001373,103.5915727500302,0.4988134201102653,25.7451046181864,72.51
Loamy,Alluvial Soil,7.1932095422188675,65.10392721348707,47.2872909594318,17.81663625405527,0.3946804378959314,50.852925728674,26.828795199124894,223.53891723771818,0.4212748574315709,31.444231696298168,79.83
Clayey,Alluvial Soil,7.2882752081708295,65.28337450383384,54.48366268676328,10.799711817070559,0.6543383599827535,28.594184256999924,10.80660322103026,140.22730851807546,0.47771054323100415,26.786288767542995,68.29
Sandy,Alluvial Soil,7.008538891497708,63.37747996734847,34.19298499559389,29.18449497175458,0.43533730298264467,21.16682674296298,22.102032444743013,179.14896596947088,0.5430261626524984,27.986721573875496,77.84
Loamy,Alluvial Soil,7.357765548372442,68.66941042830513,52.18895058151617,16.48045984678896,0.3654656260633887,47.84885744485089,14.121475598743505,188.24593381834336,0.5484948384137383,25.650007889488887,77.01
Loamy,Alluvial Soil,7.40309750704931,68.25308402422982,55.49744017794482,12.755643846285004,0.532291382219623,49.77472817215963,22.388901476363067,260.61512846754897,0.6592691806784672,29.31805100785912,82.45
Silty,Alluvial Soil,7.440965787842794,69.8580848424435,51.62088712298747,18.237197719456034,0.5313096359668648,51.40287446254051,26.43155383521676,210.89782286423417,0.5459116302475443,26.797978134950753,79.46
Clayey,Alluvial Soil,7.2529861930391855,69.6775823095758,57.90107478920805,11.776507520367744,0.31641274940962005,38.7143785053664,22.93242267315111,266.006536725615,0.6433487811637396,25.492736535827714,84.62
Clayey,Alluvial Soil,6.69731397057606,73.52438885641874,64.68558229922536,8.83880655719338,0.44096477587578037,41.23436137153903,11.033713598222636,131.7072316999847,0.49517656493491,33.12693043375782,72.74
Clayey,Alluvial Soil,6.9533706056041575,66.32603990746811,59.692266021261226,6.633773886206889,0.6818052398070793,37.89329706664751,25.797292420710775,223.6692614090915,0.5551362664339992,26.130997394238225,81.04
Loamy,Alluvial Soil,6.896889393089039,61.563314383928386,46.941112031229764,14.622202352698622,0.5903685698986759,35.525323240089975,13.415205669007712,145.36742046509903,0.6230632808911883,30.75501018469059,75.75
Loamy,Alluvial Soil,6.670677435302234,64.23438804899793,49.14482299583389,15.089565053164037,0.7262693704279835,30.317580271476025,19.83028451663653,295.10546580418037,0.5988718757033697,28.332417405507275,77.09
Clayey,Alluvial Soil,7.1060150024794435,70.95046344923762,65.3190935478359,5.631369901401712,0.779617717661911,48.626506082892455,25.763195762714126,240.82087215432736,0.4268895319913854,30.897290360764657,79.1
Loamy,Alluvial Soil,7.456835667543063,64.49912781085506,47.348887532288686,17.150240278566372,0.765767524577631,43.3333163995407,20.767683737928664,190.89654659107134,0.5497108518712244,27.092877615301198,73.2
Silty,Alluvial Soil,7.009723171603565,62.037196608180594,45.346653020188164,16.69054358799243,0.5242426140013169,59.22592878256198,17.005447413386552,190.43658787202156,0.5139879856779258,26.335155513528196,80.33
Loamy,Alluvial Soil,7.070683175071979,60.47957732436988,43.827120236814906,16.65245708755497,0.3749313994432758,42.87315084730764,15.072849486827511,145.61236338000398,0.6282114418131685,25.115260140529852,79.16
Loamy,Alluvial Soil,6.616878760590939,61.30340723569072,47.44779856669255,13.855608668998173,0.4543163242619753,25.212957868093127,13.981646256559156,217.5406456682953,0.6957575321232812,25.640435238647886,75.76
Sandy,Alluvial Soil,6.746747420667381,68.62434130141156,34.00934450904009,34.61499679237147,0.3110672255147485,45.62840898908886,18.278521161051778,154.01169322031114,0.5350285805772578,27.068371106166083,78.28
Silty,Alluvial Soil,6.679659289029912,68.5402307765876,50.626711559361404,17.913519217226202,0.5825361415183468,54.346882197179845,12.349517977529858,257.1333203888912,0.6067327244460472,31.73516786817259,79.6
Sandy,Alluvial Soil,6.94154728887983,61.15010936828098,29.201902069563772,31.948207298717207,0.37080567530894964,45.71333563262952,17.639600909258917,291.36293411817553,0.6834954356667529,28.299748952902764,86.02
Clayey,Alluvial Soil,6.770383235310656,74.621859094918,63.31145813721275,11.310400957705241,0.797802100901753,30.106520086851294,18.735543386466393,204.03614731335193,0.6410625330479283,27.949311358038642,77.23
Clayey,Alluvial Soil,6.781936884341759,65.1526483964603,58.611743687077606,6.540904709382687,0.3855512392067009,54.93017426766691,24.098222654626724,117.04009551193239,0.5330799103954561,31.500924511399315,79.25
Silty,Alluvial Soil,6.503020871356162,68.53656476405621,46.843016548550814,21.693548215505395,0.7638957396876578,57.28535661593132,24.411728387412747,253.152664209508,0.4743797349417422,25.91482957929647,76.37
Loamy,Alluvial Soil,6.681218043613617,65.13875834778234,51.74926040004834,13.389497947734,0.3675190683402737,38.74606547985541,28.77156479172066,137.1664111130685,0.6430909897369997,34.77993423738235,80.48
Sandy,Alluvial Soil,6.670142740177158,69.94287985761059,39.38670831078656,30.556171546824032,0.5122464163382676,32.37296897432891,15.612711597530316,294.4459418432715,0.4948314663822687,26.533648274157457,76.41
Silty,Alluvial Soil,7.096182669402377,69.33327908716862,54.3304070610944,15.002872026074222,0.4439670470466095,27.421039010308768,23.03359589756854,242.52028145967864,0.6747829011862156,31.880305189519813,84.14
Sandy,Alluvial Soil,7.455918799962044,63.19316880021374,35.67114477862043,27.52202402159331,0.5286583049464102,53.847754646174934,19.04646955268592,184.87780361450208,0.6769898524809788,26.567629475992945,78.71
Loamy,Alluvial Soil,6.5225043274286865,64.26406056491973,49.03955893332089,15.22450163159884,0.6906781091976002,47.20184225497079,22.7031397772787,281.9110856874405,0.533233901552622,25.1803200982523,76.65
Sandy,Alluvial Soil,7.041335382701267,65.57047586192235,32.69698737782527,32.873488484097074,0.3681252825459889,55.50252287264765,19.41524784775206,275.62303939714025,0.4971686657741138,30.85852122433168,83.96
Silty,Alluvial Soil,7.159155544600134,68.74192116615001,48.11209308550086,20.629828080649148,0.5568166919643255,52.12182098703519,17.473005927459685,177.62429135369942,0.5194164522036813,25.95690116058001,78.58
Loamy,Alluvial Soil,7.148209177448556,69.14584435221748,56.59962646254483,12.546217889672647,0.5028096951277212,47.182073462907354,11.341874652597575,218.74115659028692,0.5239583436408393,32.72031785972355,78.07
Loamy,Alluvial Soil,7.397419050078174,68.28212757886594,55.25894524250329,13.023182336362652,0.7409274004103414,39.41122868440793,20.84066690194404,283.80765540573424,0.5968438275542327,33.999095433546714,78.17
Silty,Alluvial Soil,6.893170434564264,66.48160873369002,49.56072031224025,16.920888421449774,0.44343343749139696,30.743184173318664,27.22125872959439,113.97238413693233,0.516329298558925,31.776111820995943,77.49
Loamy,Alluvial Soil,6.561543034134837,61.72820051456452,47.66116515420014,14.067035360364379,0.684210535558621,55.40061298189035,14.430543038047341,192.70956785178436,0.48099209105663865,29.703240479372063,71.7
Sandy,Alluvial Soil,7.01307721836805,68.73575305759735,36.107762528839295,32.627990528758055,0.7236775269546833,20.381558161021797,18.057800621000972,281.44863345541575,0.601224160141532,32.403130308439515,79.83
Clayey,Alluvial Soil,6.847770097604438,70.42841374334074,61.72090205409481,8.707511689245933,0.6276915997317266,36.73452153715172,24.28306292784348,272.2464454520772,0.5561561600924543,26.546848481848613,81.7
Silty,Alluvial Soil,7.187464804049728,66.51547022817425,48.65932958917868,17.85614063899557,0.6201254574761381,55.09956966925952,18.362631995872455,282.203139995844,0.4749602395773788,34.93163738933478,79.73
Sandy,Alluvial Soil,7.450379751482093,61.06092049947952,33.730388619630936,27.330531879848586,0.34885363769337924,20.599940015085465,13.222000465128446,299.20255667644966,0.687498305944416,26.79999616610687,76.87
Loamy,Alluvial Soil,6.520401610688206,65.02547606722023,47.934969708637155,17.09050635858307,0.43851272443481215,54.493396657589265,15.669222985281584,237.35114405638177,0.5813466946775379,31.74219632447397,77.7
Clayey,Alluvial Soil,6.909249573785397,67.2149354885964,61.97134108951794,5.243594399078454,0.7044888748068543,52.01456753821381,19.14047904385251,221.3024450646438,0.48675794558976093,31.04259515986925,78.84
Sandy,Alluvial Soil,6.775446679790509,68.27158148427623,39.02155734304425,29.250024141231975,0.5680961396411021,37.9659281092885,18.802415419698725,118.22746781794145,0.47951047544216424,32.18603740690196,73.33
Silty,Alluvial Soil,6.912758320277393,64.13736687981911,47.758691468358066,16.378675411461046,0.5919291336540077,34.858533573378864,18.9782344518558,207.43386432080575,0.46833350248534045,27.035355224818048,75.8
Loamy,Alluvial Soil,6.933723702831421,61.557516228655295,44.27498481141367,17.28253141724163,0.31780607513642073,39.91905210349573,21.083394432220004,211.76817419093328,0.5236280828897617,32.070311693228845,80.35
Silty,Alluvial Soil,7.310730465230413,63.77481834991012,47.00925641029579,16.76556193961433,0.3679663736836603,39.905982180208724,14.283525054791737,112.01463367099649,0.6841511850530182,28.255033381261356,76.75
Sandy,Alluvial Soil,7.033725413671444,61.43687625184213,29.33754551749967,32.09933073434246,0.3046207942027572,52.32628196096851,13.523888123284951,221.24332844415318,0.4431503412970933,28.369219130767455,78.71
Clayey,Alluvial Soil,6.5869395606922545,70.85485938315036,63.64528399427409,7.209575388876267,0.3940292832395378,37.12077409758575,23.165675668523146,152.7612149892715,0.46688500256732607,25.12069935300618,74.39
Sandy,Alluvial Soil,7.46287049400181,65.18937364264757,34.131778749057844,31.057594893589723,0.5355862796890709,42.93606503590816,28.55801259724054,265.6756291203293,0.5768412409279741,28.22978733363808,79.86
Sandy,Alluvial Soil,7.004421039715213,62.37254363657137,34.74620751291064,27.626336123660735,0.551609603591481,22.711855833124503,24.47161400879962,261.19402573419075,0.6232148353685734,27.894978651197196,81.96
Loamy,Alluvial Soil,7.389119355727443,66.64125739283351,52.081705986507146,14.559551406326364,0.5627159991548212,47.66022183254378,27.66699402044208,199.1434020156551,0.6535676674482219,28.13250740488822,81.37
Silty,Alluvial Soil,6.888531148006042,69.53666137909582,52.99619759560298,16.54046378349284,0.6622111701346576,36.15244020989997,14.294890048167147,171.19367816644728,0.6597181711320381,27.84104149227433,78.78
Sandy,Alluvial Soil,6.752069886850172,61.760892879438536,29.327563743781973,32.433329135656564,0.4929297234180545,59.283095145425236,17.82184488296441,115.99649655935096,0.5362502410503291,25.89825752572084,76.25
