crop_type,state,year,month,avg_price_per_tonne,min_price_per_tonne,max_price_per_tonne
Sugarcane,Madhya Pradesh,2024,5,3776.73,3291.45,4213.41
Cotton,Karnataka,2021,9,52592.57,46728.72,59621.43
Wheat,Uttar Pradesh,2022,2,26244.84,23230.47,27995.63
Maize,Maharashtra,2024,2,19078.74,16280.64,20768.58
Maize,Maharashtra,2023,5,18705.6,16286.06,21454.99
Sugarcane,Karnataka,2021,2,4089.74,3486.51,4615.59
Cotton,Punjab,2023,6,55629.26,52390.54,59187.54
Cotton,Uttar Pradesh,2024,3,62738.19,56789.22,67594.47
Wheat,Maharashtra,2020,8,19996.62,17682.8,21833.05
Wheat,Punjab,2024,2,26154.68,24661.11,29844.46
Maize,Madhya Pradesh,2022,12,19996.26,17636.0,21758.15
Rice,Punjab,2022,6,20746.53,18907.79,23077.66
Cotton,Karnataka,2023,12,51459.49,48815.4,58257.92
Rice,Karnataka,2023,5,21801.78,19479.85,24477.5
Sugarcane,Karnataka,2023,1,3809.64,3372.46,4153.64
Sugarcane,Maharashtra,2022,5,3625.52,3087.69,4102.2
Rice,Uttar Pradesh,2021,11,20812.55,17844.6,22217.39
Sugarcane,Uttar Pradesh,2021,1,3499.49,3285.91,3887.47
Rice,Punjab,2020,6,18948.77,17732.93,21788.45
Wheat,Maharashtra,2022,12,20983.3,19157.0,23700.93
Sugarcane,Karnataka,2023,1,3787.48,3436.86,4292.37
Wheat,Karnataka,2023,11,23476.47,21570.45,24699.98
Rice,Punjab,2024,5,20519.84,17919.92,23403.88
Rice,Uttar Pradesh,2022,9,18306.55,15628.11,19624.26
Maize,Uttar Pradesh,2023,2,21186.26,19139.88,22708.0
Maize,Karnataka,2023,5,18657.2,16165.05,20031.86
Cotton,Uttar Pradesh,2022,9,46617.84,44042.68,51111.17
Rice,Maharashtra,2024,2,21751.6,18616.75,24425.45
Sugarcane,Punjab,2022,3,4132.98,3628.59,4575.52
Wheat,Uttar Pradesh,2022,4,23417.75,21713.29,26761.83
Wheat,Punjab,2023,9,19273.8,17277.55,22024.51
Rice,Maharashtra,2021,9,16787.34,15782.43,17777.59
Wheat,Madhya Pradesh,2022,11,22557.15,19414.08,24464.54
Cotton,Madhya Pradesh,2023,12,56356.48,48739.26,62758.8
Cotton,Punjab,2022,6,59756.93,55910.18,63446.69
Sugarcane,Karnataka,2024,2,3738.07,3435.12,4077.8
Maize,Uttar Pradesh,2021,11,17392.38,14915.64,19471.48
Sugarcane,Uttar Pradesh,2020,8,3094.66,2708.68,3345.76
Wheat,Karnataka,2020,11,25199.21,22854.25,27493.58
Rice,Maharashtra,2020,11,18748.45,16297.15,21082.88
Sugarcane,Maharashtra,2020,2,3639.81,3205.5,3994.77
Cotton,Maharashtra,2020,7,54102.05,48417.83,60640.71
Wheat,Uttar Pradesh,2024,9,22237.13,20489.41,23999.67
Maize,Uttar Pradesh,2023,3,21742.59,19182.04,23782.04
Cotton,Uttar Pradesh,2022,7,53172.36,45226.25,56058.47
Maize,Karnataka,2022,3,21345.87,18664.96,22657.13
Cotton,Karnataka,2021,12,61444.81,56755.04,65841.86
Wheat,Madhya Pradesh,2022,6,23877.14,21248.98,26283.7
Sugarcane,Madhya Pradesh,2020,11,3665.96,3449.57,4035.95
Cotton,Madhya Pradesh,2021,7,57507.53,52874.0,61025.84
Sugarcane,Uttar Pradesh,2024,12,3365.78,3006.22,3747.48
Rice,Maharashtra,2024,8,18675.04,16353.71,19706.25
Wheat,Uttar Pradesh,2022,11,20900.22,19827.61,22584.79
Rice,Maharashtra,2021,12,19289.98,16642.28,21306.87
Cotton,Maharashtra,2021,2,60921.57,53587.11,67389.1
Maize,Karnataka,2023,8,18189.78,16761.62,20423.68
Sugarcane,Madhya Pradesh,2021,1,4114.28,3855.12,4558.18
Maize,Uttar Pradesh,2022,6,19055.56,17016.34,21230.89
Maize,Maharashtra,2024,2,20529.16,17911.78,22534.44
Rice,Punjab,2024,11,19293.78,16655.51,21020.72
Sugarcane,Punjab,2020,5,3667.33,3254.19,4214.93
Cotton,Maharashtra,2020,1,54729.99,51965.1,58094.71
Sugarcane,Karnataka,2022,6,3631.44,3174.07,4000.23
Cotton,Karnataka,2022,2,62232.12,56442.69,66722.75
Wheat,Maharashtra,2022,2,23028.07,21697.35,25691.78
Sugarcane,Uttar Pradesh,2023,10,3512.81,3139.17,3965.93
Rice,Maharashtra,2024,8,17693.46,15640.51,20234.16
Rice,Punjab,2023,6,21271.7,18431.38,22424.95
Wheat,Uttar Pradesh,2021,5,25554.6,23693.38,29182.15
Sugarcane,Madhya Pradesh,2021,10,3415.5,3085.29,3620.45
Sugarcane,Maharashtra,2024,2,4047.54,3478.18,4319.8
Rice,Karnataka,2023,2,23480.94,19987.66,26048.94
Wheat,Maharashtra,2023,5,23463.95,22248.61,24785.05
Cotton,Uttar Pradesh,2022,4,64215.52,60381.86,72653.88
Cotton,Maharashtra,2020,8,51912.27,48697.6,58441.06
Sugarcane,Madhya Pradesh,2024,8,3394.57,3076.66,3605.03
Sugarcane,Maharashtra,2021,4,3424.88,3182.47,3855.77
Wheat,Madhya Pradesh,2022,4,26348.46,24795.51,27704.96
Cotton,Uttar Pradesh,2024,8,51159.96,43901.79,53824.6
Cotton,Maharashtra,2020,11,53099.88,48473.53,59098.43
Cotton,Punjab,2024,12,56019.78,49476.14,62318.78
Wheat,Punjab,2021,1,23715.25,22115.91,27122.6
Wheat,Maharashtra,2022,8,19739.36,18031.74,22416.61
Rice,Karnataka,2024,9,20415.57,18354.84,21878.73
Sugarcane,Punjab,2020,7,3288.26,2875.2,3550.62
Wheat,Punjab,2023,6,22804.14,20661.42,24851.85
Wheat,Maharashtra,2021,4,23465.51,20236.51,25810.21
Cotton,Uttar Pradesh,2022,9,51912.15,45874.58,56043.39
Sugarcane,Maharashtra,2022,5,3548.45,3039.26,4071.8
Rice,Uttar Pradesh,2024,3,23246.61,21343.11,25379.38
Maize,Uttar Pradesh,2024,7,18708.44,17361.36,20537.9
Sugarcane,Madhya Pradesh,2023,5,4110.46,3670.59,4320.52
Sugarcane,Maharashtra,2023,10,3226.64,2808.19,3684.69
Wheat,Madhya Pradesh,2024,9,22156.01,20859.73,25455.45
Maize,Punjab,2020,9,17097.22,15939.79,18346.92
Cotton,Maharashtra,2024,12,53693.41,46167.94,61636.92
Rice,Punjab,2023,12,21115.24,17956.67,22215.4
Cotton,Maharashtra,2021,5,56668.28,50808.05,60854.45
Sugarcane,Maharashtra,2024,9,3259.12,2795.51,3475.08
Maize,Karnataka,2022,2,22357.25,19871.23,23890.07
Sugarcane,Punjab,2023,8,3192.68,2743.61,3506.95
Cotton,Karnataka,2023,11,59113.46,50783.42,62831.33
Cotton,Madhya Pradesh,2024,11,57966.41,54631.1,65654.25
Sugarcane,Madhya Pradesh,2023,9,3331.19,2942.8,3588.51
Maize,Maharashtra,2021,6,19560.64,18569.64,20796.03
Maize,Punjab,2022,9,16869.79,14422.48,18884.64
Sugarcane,Uttar Pradesh,2021,11,3509.13,3220.84,4019.36
Rice,Karnataka,2021,1,22540.24,20311.02,25727.01
Cotton,Punjab,2024,12,53410.67,48326.62,58500.79
Sugarcane,Uttar Pradesh,2024,4,3848.06,3608.62,4078.96
Maize,Punjab,2024,3,20972.48,18025.82,22693.83
Maize,Karnataka,2021,4,19985.31,17761.26,22228.85
Cotton,Madhya Pradesh,2023,10,54570.62,48827.29,62303.4
Rice,Madhya Pradesh,2020,1,22571.47,20241.8,24320.85
Wheat,Karnataka,2022,2,24270.19,21580.39,26913.87
Cotton,Madhya Pradesh,2024,6,59618.84,52319.62,63644.45
Wheat,Punjab,2023,3,24264.21,22901.99,26246.46
Sugarcane,Uttar Pradesh,2024,6,3769.52,3450.73,3988.16
Rice,Uttar Pradesh,2022,4,23379.13,21108.28,26717.6
Rice,Madhya Pradesh,2022,1,21947.7,19596.56,24954.12
Wheat,Uttar Pradesh,2024,3,25587.37,24205.23,27708.91
Sugarcane,Maharashtra,2024,2,3796.0,3562.9,4307.55
Rice,Uttar Pradesh,2021,6,21336.81,18291.37,24188.92
Maize,Karnataka,2022,5,18909.39,16403.04,19988.77
Maize,Punjab,2021,2,21240.29,19870.11,24371.62
Cotton,Uttar Pradesh,2023,10,47132.26,42133.85,49773.77
Wheat,Karnataka,2023,12,23773.59,21272.35,25697.51
Wheat,Karnataka,2023,1,26219.79,23604.1,28418.79
Sugarcane,Maharashtra,2021,10,3244.44,3042.26,3583.01
Wheat,Punjab,2023,7,23067.88,20157.32,26184.56
Rice,Punjab,2020,1,20011.04,18257.09,21727.42
Wheat,Madhya Pradesh,2021,3,26438.5,24705.21,28958.88
Rice,Karnataka,2020,5,21779.79,19375.35,25010.26
Cotton,Uttar Pradesh,2023,11,55079.34,51270.38,58714.25
Wheat,Maharashtra,2024,2,22886.48,20941.97,25763.3
Wheat,Uttar Pradesh,2022,10,19568.16,18099.62,21544.3
Sugarcane,Maharashtra,2020,1,3628.14,3128.86,4014.33
Rice,Madhya Pradesh,2022,11,21842.7,20646.38,24666.95
Cotton,Punjab,2023,6,61182.11,57698.17,66861.91
Sugarcane,Punjab,2020,2,4052.55,3578.97,4651.21
Wheat,Punjab,2024,7,20873.93,18710.93,22784.06
Maize,Punjab,2022,8,17516.21,15149.94,20069.76
Sugarcane,Madhya Pradesh,2022,12,3951.37,3433.49,4365.42
Cotton,Madhya Pradesh,2021,3,64653.45,55110.35,72827.07
Sugarcane,Madhya Pradesh,2022,8,3776.02,3229.15,4044.51
Sugarcane,Maharashtra,2020,2,4011.45,3439.55,4327.92
Sugarcane,Uttar Pradesh,2024,1,4002.18,3646.85,4422.11
Maize,Maharashtra,2023,7,18884.22,16567.18,20290.16
Sugarcane,Madhya Pradesh,2023,3,3949.94,3427.45,4492.28
Sugarcane,Karnataka,2023,1,3972.81,3671.96,4433.42
Rice,Punjab,2023,1,19894.34,18858.74,22475.11
Sugarcane,Maharashtra,2020,7,3220.53,2834.64,3654.52
Cotton,Uttar Pradesh,2021,1,57864.93,51653.44,61834.19
Maize,Madhya Pradesh,2023,8,18673.13,16079.53,20956.41
Rice,Madhya Pradesh,2021,1,23463.16,22279.7,24816.09
Cotton,Maharashtra,2022,10,48672.45,43673.96,55009.91
Rice,Maharashtra,2021,9,18671.27,16522.2,20452.24
Sugarcane,Uttar Pradesh,2023,12,3770.55,3429.3,4326.31
Sugarcane,Maharashtra,2022,9,3247.27,2847.65,3730.81
Maize,Punjab,2020,8,16566.1,15191.55,18162.26
Cotton,Karnataka,2021,2,59299.95,52030.81,62938.33
Maize,Karnataka,2024,3,21648.56,18648.18,23483.65
Cotton,Karnataka,2022,1,62785.87,54012.08,71276.0
Maize,Uttar Pradesh,2020,1,20907.58,19028.76,23961.88
Cotton,Uttar Pradesh,2021,4,59440.95,53341.02,66267.73
Wheat,Maharashtra,2020,5,23668.51,20185.13,24887.23
Cotton,Maharashtra,2020,1,56716.05,50644.88,62316.42
Rice,Maharashtra,2024,11,18438.91,15927.58,20602.52
Rice,Karnataka,2020,11,18529.74,15775.59,19600.11
Cotton,Maharashtra,2024,3,62571.27,55636.46,66663.27
Maize,Maharashtra,2023,7,18419.8,16664.83,19766.61
Rice,Uttar Pradesh,2022,10,17589.45,15555.8,19548.97
Sugarcane,Punjab,2020,7,3462.85,3135.06,3761.45
Cotton,Uttar Pradesh,2020,11,55937.75,49589.1,63653.9
Sugarcane,Uttar Pradesh,2020,5,4041.16,3450.34,4487.92
Maize,Maharashtra,2022,3,20822.81,18708.83,22084.21
Wheat,Madhya Pradesh,2024,5,25574.73,23145.1,27910.77
Rice,Madhya Pradesh,2024,6,21275.82,18239.08,23858.96
Cotton,Punjab,2023,12,58457.19,52671.46,63915.83
Wheat,Punjab,2020,12,24117.1,21930.33,25885.84
Cotton,Punjab,2020,10,51593.4,45459.94,56493.12
Rice,Madhya Pradesh,2020,9,20075.73,18681.84,21403.97
Maize,Maharashtra,2020,12,18913.85,16673.48,21358.47
Cotton,Maharashtra,2024,7,49027.46,42312.92,55218.09
Cotton,Punjab,2020,5,59405.97,52585.14,63758.02
Rice,Maharashtra,2021,10,19159.83,17467.8,21093.06
Rice,Maharashtra,2022,12,19136.81,17206.18,21399.7
Maize,Madhya Pradesh,2024,6,21276.12,18300.81,23038.53
Rice,Punjab,2023,1,21351.8,19824.66,23456.01
Wheat,Karnataka,2024,9,19440.61,17176.71,20572.74
Wheat,Uttar Pradesh,2023,6,21008.75,19149.34,24112.14
Sugarcane,Maharashtra,2021,6,3565.46,3070.33,3819.37
Maize,Uttar Pradesh,2022,11,18235.71,16907.8,20785.48
Rice,Maharashtra,2023,11,18971.18,16758.6,21801.75
Wheat,Punjab,2022,7,22553.77,20921.19,24888.25
Cotton,Uttar Pradesh,2020,2,64015.4,59518.25,71030.26
Cotton,Uttar Pradesh,2021,12,58869.09,53179.44,66660.14
Cotton,Karnataka,2024,11,50319.72,47711.79,54904.06
Sugarcane,Karnataka,2023,11,3464.13,3213.61,3766.0
Maize,Uttar Pradesh,2020,10,17303.13,14775.82,18796.82
Cotton,Maharashtra,2021,1,55206.45,52026.75,58395.57
Rice,Maharashtra,2024,7,19268.78,18170.47,21594.79
Wheat,Maharashtra,2022,9,18670.02,17252.61,20726.47
Rice,Punjab,2021,5,19818.82,18177.11,21581.04
Cotton,Punjab,2022,1,59685.76,52009.71,65164.05
Rice,Karnataka,2023,1,22252.94,19564.39,25068.19
Rice,Karnataka,2021,12,20420.19,17523.36,21464.55
Wheat,Maharashtra,2024,3,25291.12,22578.52,27593.47
Rice,Madhya Pradesh,2023,2,23452.48,20535.97,26715.26
Sugarcane,Maharashtra,2023,6,3551.32,3193.02,3941.67
Wheat,Maharashtra,2023,12,21746.14,20537.54,24115.39
Sugarcane,Karnataka,2024,2,3891.82,3442.12,4329.91
Sugarcane,Maharashtra,2021,3,3806.95,3428.2,4362.27
Sugarcane,Maharashtra,2023,6,3578.17,3103.13,4014.59
Cotton,Uttar Pradesh,2021,10,56530.57,50036.45,61131.48
Sugarcane,Karnataka,2023,7,3698.21,3396.51,3962.83
Maize,Karnataka,2021,2,19576.12,16655.96,22453.92
Wheat,Madhya Pradesh,2020,9,21019.87,18774.32,24108.42
Rice,Uttar Pradesh,2021,1,22098.89,19228.19,24949.81
Maize,Madhya Pradesh,2022,5,19452.78,18059.38,20644.47
Maize,Madhya Pradesh,2022,10,17849.22,16746.85,20449.07
Maize,Punjab,2021,6,18381.58,16254.09,19494.72
Rice,Karnataka,2024,12,21202.18,19703.67,22580.65
Sugarcane,Uttar Pradesh,2020,9,3035.36,2780.31,3285.35
Maize,Maharashtra,2022,12,19142.65,17165.21,21654.23
Rice,Madhya Pradesh,2020,11,19274.85,16684.15,21761.21
Sugarcane,Uttar Pradesh,2023,5,3983.53,3486.66,4313.04
Sugarcane,Maharashtra,2024,9,3221.07,2910.92,3450.27
Cotton,Uttar Pradesh,2023,8,53820.63,46529.5,59008.02
Cotton,Madhya Pradesh,2021,2,66334.35,61523.97,71888.72
Rice,Punjab,2020,1,20935.37,19069.38,22301.72
Cotton,Madhya Pradesh,2024,3,65734.4,61334.03,71357.65
Sugarcane,Karnataka,2022,5,4030.87,3446.45,4392.28
Cotton,Karnataka,2020,1,59851.81,53088.58,64548.98
Cotton,Uttar Pradesh,2022,12,57745.1,49452.46,64759.32
Maize,Punjab,2022,4,20242.76,18273.74,23078.5
Cotton,Maharashtra,2022,10,52170.81,46957.67,57333.43
Wheat,Madhya Pradesh,2021,3,24184.85,21660.21,25891.4
Wheat,Maharashtra,2020,9,19467.69,18413.55,20948.81
Sugarcane,Madhya Pradesh,2022,2,4385.15,4026.77,5016.93
Maize,Uttar Pradesh,2021,10,17852.09,16651.5,19387.58
Wheat,Uttar Pradesh,2023,2,25266.81,22993.11,26924.97
Rice,Karnataka,2024,5,20712.43,19146.03,22841.79
Cotton,Maharashtra,2022,8,50797.71,45266.99,54703.02
Wheat,Madhya Pradesh,2024,4,26722.63,23286.0,30656.31
Maize,Uttar Pradesh,2021,10,17400.59,15038.96,18446.58
Sugarcane,Karnataka,2023,11,3556.05,3300.36,3864.24
Wheat,Maharashtra,2020,5,22048.25,20897.1,24108.48
Maize,Karnataka,2022,9,17068.33,15667.08,19342.22
Sugarcane,Uttar Pradesh,2023,1,3614.96,3238.56,4010.29
Sugarcane,Madhya Pradesh,2020,12,3923.95,3722.25,4139.4
Maize,Punjab,2020,3,19015.61,17849.06,21035.6
Sugarcane,Uttar Pradesh,2022,7,3095.38,2687.25,3325.82
Maize,Karnataka,2023,4,20547.94,19177.08,22837.82
Sugarcane,Punjab,2023,12,3546.68,3057.64,3726.17
Rice,Uttar Pradesh,2022,8,19204.15,17298.83,22081.52
Sugarcane,Uttar Pradesh,2024,3,3813.37,3575.74,4302.14
Maize,Uttar Pradesh,2022,1,20653.6,17587.4,23373.39
Sugarcane,Punjab,2021,4,3738.03,3261.93,4100.09
Rice,Madhya Pradesh,2021,9,18980.78,16940.1,20478.15
Sugarcane,Maharashtra,2020,8,3288.33,3120.66,3708.51
Cotton,Uttar Pradesh,2021,4,60357.54,53090.11,64853.02
Rice,Madhya Pradesh,2024,5,22224.66,20116.27,24681.37
Maize,Maharashtra,2023,2,19240.37,17711.73,21511.14
Rice,Karnataka,2020,3,22321.18,20494.22,24217.25
Cotton,Punjab,2024,6,52738.5,45949.07,57349.62
Maize,Madhya Pradesh,2024,11,18080.1,16868.98,20526.54
Maize,Punjab,2022,2,19735.28,17208.67,20849.87
Cotton,Madhya Pradesh,2024,12,57122.5,50801.53,60344.98
Rice,Madhya Pradesh,2022,3,24445.66,21331.94,27606.24
Maize,Uttar Pradesh,2022,9,16335.58,14433.98,17371.65
Wheat,Uttar Pradesh,2022,9,21242.83,18213.97,24412.63
Cotton,Punjab,2022,2,62486.69,57897.03,70860.39
Maize,Uttar Pradesh,2024,3,22440.68,20884.9,23599.83
Maize,Punjab,2020,6,18837.72,16719.91,21630.38
Wheat,Madhya Pradesh,2020,3,24955.49,22872.72,28590.38
Rice,Karnataka,2024,12,21579.7,19036.21,24794.14
Wheat,Madhya Pradesh,2021,6,23417.39,20274.05,25797.39
Rice,Punjab,2024,6,20080.09,18007.99,23064.71
Cotton,Maharashtra,2024,12,58824.79,52502.94,65319.47
Wheat,Maharashtra,2023,4,22684.85,19318.8,25161.28
Sugarcane,Uttar Pradesh,2020,7,3757.72,3198.82,3946.06
Rice,Madhya Pradesh,2022,2,22271.41,19358.06,24839.91
Cotton,Punjab,2022,8,52472.76,44883.61,56740.92
Cotton,Uttar Pradesh,2020,10,52950.27,48511.79,59416.22
Rice,Maharashtra,2023,2,20612.8,18046.98,21827.41
Wheat,Karnataka,2021,8,21150.36,19978.3,22668.38
Wheat,Madhya Pradesh,2023,10,20846.18,18254.46,22098.8
Rice,Uttar Pradesh,2021,4,24214.2,22138.88,27510.07
Maize,Karnataka,2020,3,21839.96,19626.32,23225.61
Sugarcane,Punjab,2023,10,3430.66,3126.4,3784.36
Maize,Punjab,2020,1,18145.56,16663.0,20209.42
Rice,Maharashtra,2023,1,21218.34,19687.65,22806.97
Maize,Punjab,2021,6,19231.14,17650.69,21927.72
Cotton,Karnataka,2022,11,59004.02,54429.97,62305.45
Cotton,Maharashtra,2023,9,48018.34,43607.9,51044.4
Cotton,Karnataka,2023,4,58621.87,50033.21,64728.17
Wheat,Karnataka,2022,6,24471.65,21750.02,25942.58
Cotton,Punjab,2024,11,55187.71,48104.32,59401.69
Rice,Maharashtra,2021,8,18815.69,16385.7,21195.99
Cotton,Uttar Pradesh,2023,10,52411.09,49169.29,58379.14
Maize,Madhya Pradesh,2020,2,21234.93,18872.88,23200.78
Cotton,Punjab,2023,5,57344.52,51909.49,63409.63
Rice,Maharashtra,2024,5,22801.53,20013.76,25026.71
Maize,Uttar Pradesh,2020,1,17547.26,16355.23,19216.29
Sugarcane,Maharashtra,2024,7,3217.54,2929.13,3666.55
Wheat,Madhya Pradesh,2023,3,25157.17,23671.29,28048.34
Maize,Karnataka,2020,10,16562.92,14213.81,17615.29
Maize,Uttar Pradesh,2023,2,20693.89,19111.66,23507.52
Wheat,Uttar Pradesh,2020,2,23723.41,22396.41,25388.09
Wheat,Karnataka,2023,9,19810.27,17549.45,22612.76
Cotton,Maharashtra,2021,11,50093.12,45460.07,56295.61
Wheat,Madhya Pradesh,2022,6,23224.71,19890.1,25635.26
Cotton,Uttar Pradesh,2022,4,62125.6,57272.28,66569.63
Cotton,Uttar Pradesh,2024,3,65244.5,58145.23,73376.7
Wheat,Uttar Pradesh,2021,9,21256.16,18926.55,23760.88
Wheat,Karnataka,2024,12,22206.05,19242.92,23769.52
Cotton,Maharashtra,2024,1,52910.11,48642.35,60407.71
Wheat,Punjab,2023,4,23071.09,20268.18,25274.5
Wheat,Uttar Pradesh,2024,7,21304.0,18727.6,22866.82
Cotton,Karnataka,2024,6,62242.47,54563.17,69109.63
Maize,Maharashtra,2023,11,17272.31,15836.81,19267.3
Wheat,Uttar Pradesh,2021,9,18393.82,17172.33,20708.58
Maize,Punjab,2021,7,16807.21,14826.07,17820.72
Rice,Karnataka,2023,11,19542.62,17269.67,21991.7
Maize,Karnataka,2023,2,20831.75,18320.17,23463.44
Cotton,Karnataka,2022,4,61017.95,56312.38,68631.63
Wheat,Karnataka,2022,12,24220.45,21550.03,25941.12
Sugarcane,Punjab,2022,12,3714.02,3394.47,3963.94
Rice,Maharashtra,2022,3,22041.54,20240.21,24085.24
Cotton,Karnataka,2023,6,62548.31,56386.97,70767.06
Wheat,Karnataka,2022,7,22818.51,21043.58,25362.94
Sugarcane,Maharashtra,2020,2,3846.07,3629.12,4091.05
Wheat,Uttar Pradesh,2021,7,21455.29,19284.53,23083.51
Cotton,Punjab,2022,10,53506.01,46233.93,60873.93
Rice,Madhya Pradesh,2024,7,21465.63,18634.26,24250.28
Rice,Madhya Pradesh,2024,7,18543.18,16055.13,19781.15
Maize,Uttar Pradesh,2023,10,16653.11,15257.4,18402.4
Cotton,Karnataka,2024,3,64469.71,59388.74,68069.9
Maize,Madhya Pradesh,2021,7,18272.94,16555.78,19341.32
Rice,Uttar Pradesh,2021,3,23330.81,21724.37,26430.4
Cotton,Maharashtra,2023,9,50076.64,45418.05,54113.11
Sugarcane,Madhya Pradesh,2021,1,3851.57,3515.9,4110.65
Cotton,Karnataka,2021,11,52371.44,45870.26,57441.31
Maize,Maharashtra,2024,12,18430.23,17367.13,20730.49
Cotton,Karnataka,2023,7,51426.08,47139.34,56994.09
Maize,Maharashtra,2023,3,18571.79,17447.66,19961.96
Cotton,Maharashtra,2024,11,52105.7,44765.62,58618.99
Rice,Uttar Pradesh,2023,11,19319.1,16475.88,20549.86
Maize,Madhya Pradesh,2024,5,19407.19,16832.25,20483.14
Wheat,Punjab,2024,11,22404.65,19880.35,25484.34
Sugarcane,Maharashtra,2023,3,3930.36,3424.66,4254.77
Maize,Karnataka,2020,4,21055.4,18781.14,23399.46
Maize,Uttar Pradesh,2023,5,18720.19,17338.03,20677.77
Cotton,Punjab,2024,9,52137.5,45876.12,56616.97
Wheat,Madhya Pradesh,2022,7,22765.24,20984.32,25295.15
Maize,Uttar Pradesh,2024,2,19946.23,17887.46,21780.07
Cotton,Madhya Pradesh,2020,8,51123.39,44366.28,58405.56
Sugarcane,Karnataka,2022,1,3875.61,3557.83,4417.14
Sugarcane,Punjab,2023,5,4028.35,3478.95,4330.63
Wheat,Karnataka,2024,12,24866.21,21226.43,28556.4
Sugarcane,Punjab,2023,5,3783.63,3388.21,4108.73
Maize,Uttar Pradesh,2021,4,19568.81,18182.5,22416.88
Wheat,Uttar Pradesh,2022,10,20297.64,18092.6,23245.71
Cotton,Punjab,2020,7,53083.62,48699.05,58046.85
Cotton,Karnataka,2022,9,56082.05,50803.18,59211.69
Maize,Uttar Pradesh,2024,5,19402.92,18077.87,21973.7
Wheat,Maharashtra,2022,12,22135.76,19340.18,23959.0
Sugarcane,Madhya Pradesh,2021,7,4029.06,3540.48,4469.23
Wheat,Punjab,2021,11,20785.62,18286.75,21940.24
Cotton,Madhya Pradesh,2024,2,65844.43,56934.68,72764.89
Rice,Maharashtra,2024,12,17277.55,14935.85,19197.46
Cotton,Karnataka,2024,11,53032.42,46946.82,56604.35
Sugarcane,Uttar Pradesh,2020,2,3907.35,3467.11,4265.86
Maize,Uttar Pradesh,2022,2,21257.36,20021.99,23171.79
Sugarcane,Uttar Pradesh,2022,9,3049.19,2650.46,3284.2
Sugarcane,Punjab,2020,1,3788.09,3392.24,4034.18
Maize,Punjab,2024,4,20956.16,18755.19,22587.58
Rice,Maharashtra,2024,11,19034.2,16607.45,20767.79
Wheat,Punjab,2022,10,19556.55,18337.88,21566.01
Rice,Karnataka,2022,3,22222.86,20667.98,24721.86
Wheat,Maharashtra,2022,8,19409.81,17406.84,20802.43
Wheat,Madhya Pradesh,2021,2,26129.12,23568.7,28482.57
Sugarcane,Madhya Pradesh,2020,3,4140.14,3735.0,4669.66
Rice,Karnataka,2022,5,21228.89,19286.31,23702.49
Wheat,Karnataka,2023,12,22755.56,20964.06,25900.35
Cotton,Madhya Pradesh,2023,10,52437.68,49597.39,57340.67
Sugarcane,Maharashtra,2021,3,3814.9,3480.43,4259.83
Rice,Karnataka,2024,4,21616.59,20006.46,24434.86
Maize,Uttar Pradesh,2024,3,20793.6,18824.4,22849.17
Wheat,Punjab,2024,1,22157.21,20946.67,25001.36
Wheat,Uttar Pradesh,2020,1,22832.49,20914.39,25156.03
Wheat,Madhya Pradesh,2020,3,25216.19,22678.93,28680.89
Wheat,Madhya Pradesh,2022,5,24655.59,23144.92,25915.41
Wheat,Karnataka,2023,3,25283.94,21589.89,28691.68
Maize,Punjab,2023,8,17279.05,16179.87,19173.23
Maize,Madhya Pradesh,2020,3,22546.32,20937.21,25680.5
Sugarcane,Uttar Pradesh,2023,8,3378.49,3058.46,3874.33
Rice,Karnataka,2023,6,21199.39,18841.1,23559.04
Cotton,Karnataka,2022,1,64505.72,55190.87,70997.97
Cotton,Uttar Pradesh,2023,3,62064.83,55401.49,70998.94
Rice,Karnataka,2022,9,19482.52,17395.09,21154.84
Cotton,Madhya Pradesh,2020,1,64835.37,59207.6,73268.46
Sugarcane,Uttar Pradesh,2024,5,3342.43,2992.18,3782.79
Maize,Madhya Pradesh,2022,3,19528.74,17884.32,21906.8
Cotton,Uttar Pradesh,2024,9,52663.5,47702.86,55594.83
Rice,Punjab,2023,6,19867.16,17448.58,22198.41
Wheat,Maharashtra,2024,2,23004.06,19595.66,25892.64
Wheat,Punjab,2022,6,21456.8,19371.01,22992.95
Maize,Uttar Pradesh,2024,4,19347.58,18156.68,20480.13
Cotton,Uttar Pradesh,2021,1,63254.13,57661.48,68265.94
Sugarcane,Karnataka,2023,2,3998.94,3567.36,4481.49
Sugarcane,Punjab,2023,11,3307.75,2831.69,3551.58
Sugarcane,Uttar Pradesh,2023,1,3912.24,3492.1,4393.67
Maize,Uttar Pradesh,2021,3,19392.8,17459.86,22158.63
Cotton,Uttar Pradesh,2021,8,53982.74,50284.96,58426.54
Maize,Punjab,2023,12,18835.23,16356.02,20740.39
Sugarcane,Punjab,2020,6,3435.52,2952.23,3923.67
Rice,Uttar Pradesh,2022,1,22525.89,21275.42,23665.99
Rice,Madhya Pradesh,2021,2,23208.38,20804.31,24426.02
Cotton,Punjab,2023,1,59015.85,50605.76,62617.45
Wheat,Punjab,2021,4,25367.78,22535.49,29021.33
Sugarcane,Maharashtra,2022,12,3633.64,3221.75,3831.02
Cotton,Uttar Pradesh,2020,12,58302.03,55237.2,61317.25
Cotton,Madhya Pradesh,2024,5,61962.39,52730.55,69330.69
Wheat,Uttar Pradesh,2022,1,24579.79,23302.97,28182.27
