farmer_id,crop_type,season,state,land_area_hectare,annual_rainfall_mm,fertilizer_used_kg,pesticide_used_liters,total_production_tonnes,yield_tonnes_per_hectare
F0478,Maize,Rabi,Uttar Pradesh,9.45,777.91,142.87,29.79,22.9,2.42
F0337,Maize,Kharif,Punjab,2.47,775.88,100.05,6.43,5.47,2.22
F0394,Wheat,Rabi,Punjab,6.74,1032.3,368.76,34.72,24.45,3.63
F0292,Maize,Rabi,Uttar Pradesh,1.73,1311.57,386.11,14.07,7.57,4.37
F0242,Maize,Rabi,Uttar Pradesh,3.74,1459.94,317.37,41.05,17.03,4.55
F0378,Cotton,Zaid,Punjab,7.95,1123.05,356.44,29.87,29.51,3.71
F0475,Sugarcane,Zaid,Madhya Pradesh,5.85,1182.84,171.5,20.87,21.51,3.68
F0436,Maize,Rabi,Punjab,5.69,1143.17,499.97,24.59,27.21,4.78
F0389,Sugarcane,Rabi,Maharashtra,4.57,1311.11,412.48,37.9,17.05,3.73
F0459,Rice,Kharif,Uttar Pradesh,6.28,1351.47,447.7,9.88,29.72,4.73
F0079,Rice,Kharif,Punjab,4.57,857.67,489.93,35.51,15.24,3.33
F0433,Cotton,Zaid,Uttar Pradesh,5.87,415.29,425.5,38.86,11.87,2.02
F0168,Rice,Kharif,Karnataka,4.87,815.05,453.8,17.98,17.43,3.58
F0487,Sugarcane,Zaid,Maharashtra,2.35,471.96,61.71,15.67,4.13,1.76
F0279,Rice,Rabi,Punjab,7.85,588.05,378.1,16.34,20.47,2.61
F0356,Wheat,Zaid,Karnataka,2.83,751.64,185.49,9.93,7.34,2.59
F0178,Maize,Kharif,Maharashtra,5.15,754.43,362.7,41.79,13.9,2.7
F0428,Maize,Rabi,Karnataka,6.38,366.47,327.36,35.83,11.11,1.74
F0105,Maize,Zaid,Punjab,2.38,1283.22,459.99,41.59,12.15,5.1
F0379,Cotton,Zaid,Punjab,9.19,684.8,419.01,5.43,18.78,2.04
F0179,Rice,Rabi,Karnataka,0.53,1211.65,392.65,40.5,2.4,4.53
F0298,Maize,Kharif,Madhya Pradesh,2.18,1118.68,288.71,8.74,8.34,3.83
F0007,Maize,Zaid,Maharashtra,3.21,924.45,433.56,36.84,11.44,3.56
F0174,Maize,Kharif,Maharashtra,3.34,443.09,234.08,6.28,9.95,2.98
F0324,Wheat,Rabi,Uttar Pradesh,2.51,818.98,238.37,6.99,8.89,3.54
F0141,Maize,Kharif,Madhya Pradesh,1.24,1431.8,94.72,43.47,6.87,5.54
F0419,Wheat,Rabi,Madhya Pradesh,0.5,1358.74,58.87,39.1,2.41,4.82
F0103,Cotton,Zaid,Maharashtra,4.32,385.09,395.38,8.21,6.7,1.55
F0059,Sugarcane,Kharif,Karnataka,9.26,361.17,265.7,37.54,9.26,1.0
F0222,Cotton,Kharif,Karnataka,7.71,1241.15,465.21,21.93,33.78,4.38
F0152,Cotton,Rabi,Punjab,5.31,735.75,165.69,38.8,11.05,2.08
F0251,Maize,Zaid,Uttar Pradesh,4.33,1155.19,463.01,35.0,14.82,3.42
F0261,Rice,Rabi,Madhya Pradesh,4.98,1235.05,338.44,7.73,24.98,5.02
F0098,Cotton,Kharif,Karnataka,3.47,760.99,459.26,42.66,10.67,3.07
F0304,Wheat,Rabi,Madhya Pradesh,6.82,620.16,102.67,5.72,12.96,1.9
F0409,Sugarcane,Kharif,Punjab,5.74,376.8,111.3,13.15,5.95,1.04
F0232,Wheat,Rabi,Uttar Pradesh,6.5,1038.95,297.84,16.27,21.5,3.31
F0361,Wheat,Kharif,Karnataka,2.65,1377.25,490.86,34.14,13.13,4.96
F0215,Cotton,Rabi,Madhya Pradesh,9.21,1071.29,64.94,49.85,31.69,3.44
F0020,Maize,Kharif,Uttar Pradesh,2.9,770.38,340.67,24.64,7.67,2.64
F0324,Sugarcane,Rabi,Uttar Pradesh,2.88,701.34,203.7,48.17,6.81,2.37
F0075,Rice,Rabi,Punjab,2.4,1273.22,120.73,14.47,11.4,4.75
F0176,Wheat,Zaid,Karnataka,3.98,1356.42,109.3,10.5,13.46,3.38
F0117,Rice,Rabi,Punjab,5.9,841.96,245.73,10.04,17.6,2.98
F0365,Cotton,Kharif,Maharashtra,1.84,1285.29,448.65,15.56,10.12,5.5
F0172,Maize,Rabi,Karnataka,4.04,1115.61,370.83,47.09,17.88,4.43
F0183,Wheat,Zaid,Karnataka,1.12,530.75,80.84,44.06,2.11,1.89
F0439,Rice,Kharif,Karnataka,1.29,627.97,183.97,30.23,3.75,2.91
F0192,Maize,Zaid,Punjab,2.95,387.55,378.84,18.46,4.04,1.37
F0285,Wheat,Zaid,Madhya Pradesh,8.12,978.64,455.71,27.3,30.47,3.75
F0364,Cotton,Rabi,Madhya Pradesh,9.44,1370.24,309.41,47.03,39.06,4.14
F0102,Maize,Kharif,Uttar Pradesh,0.93,1007.04,374.87,39.81,2.8,3.01
F0323,Sugarcane,Rabi,Karnataka,1.92,832.99,129.59,34.8,4.5,2.34
F0137,Sugarcane,Rabi,Uttar Pradesh,8.58,850.16,60.8,27.26,18.49,2.16
F0043,Cotton,Rabi,Karnataka,1.3,1482.41,314.65,16.54,6.07,4.67
F0324,Maize,Rabi,Madhya Pradesh,8.1,1410.39,443.5,20.38,41.77,5.16
F0486,Cotton,Kharif,Uttar Pradesh,3.59,342.11,343.13,29.07,7.64,2.13
F0357,Sugarcane,Kharif,Maharashtra,2.09,311.6,82.99,15.05,2.18,1.04
F0332,Rice,Kharif,Maharashtra,0.82,903.41,191.34,13.12,2.21,2.69
F0269,Sugarcane,Rabi,Karnataka,7.03,719.12,280.32,47.02,21.07,3.0
F0311,Maize,Rabi,Maharashtra,0.85,900.32,434.49,31.46,2.71,3.19
F0397,Wheat,Rabi,Maharashtra,6.96,1368.97,68.48,8.22,24.14,3.47
F0235,Sugarcane,Rabi,Karnataka,3.59,579.34,169.22,14.96,6.82,1.9
F0088,Sugarcane,Zaid,Uttar Pradesh,9.37,473.03,141.98,16.08,14.56,1.55
F0236,Maize,Zaid,Karnataka,9.36,1206.86,405.36,9.71,39.91,4.26
F0440,Maize,Zaid,Uttar Pradesh,3.0,990.9,419.98,40.04,13.06,4.35
F0199,Cotton,Kharif,Uttar Pradesh,8.95,1413.76,157.15,24.07,40.59,4.54
F0185,Rice,Zaid,Uttar Pradesh,3.63,741.76,67.61,19.71,8.48,2.34
F0195,Wheat,Zaid,Madhya Pradesh,8.94,330.66,232.85,6.41,8.94,1.0
F0462,Cotton,Zaid,Punjab,2.9,1353.12,246.22,17.32,12.52,4.32
F0211,Maize,Rabi,Maharashtra,6.1,470.53,166.73,29.58,12.78,2.09
F0500,Maize,Rabi,Karnataka,5.17,1226.39,476.71,10.21,21.02,4.07
F0430,Sugarcane,Kharif,Karnataka,3.68,683.46,118.03,41.46,8.08,2.2
F0419,Cotton,Zaid,Madhya Pradesh,5.61,371.45,299.98,40.61,13.91,2.48
F0057,Cotton,Zaid,Madhya Pradesh,5.95,618.37,350.4,21.27,12.63,2.12
F0258,Wheat,Kharif,Uttar Pradesh,4.12,1162.65,447.74,5.23,24.16,5.86
F0490,Sugarcane,Rabi,Uttar Pradesh,9.37,913.82,365.33,43.5,37.99,4.05
F0377,Rice,Zaid,Karnataka,2.19,491.0,345.86,44.16,4.51,2.06
F0185,Rice,Zaid,Karnataka,8.98,1072.49,286.47,19.91,34.84,3.88
F0198,Wheat,Kharif,Maharashtra,6.28,772.18,484.17,30.73,25.68,4.09
F0211,Sugarcane,Kharif,Punjab,9.41,309.11,307.7,37.27,16.05,1.71
F0185,Maize,Rabi,Karnataka,0.54,300.4,262.52,6.32,0.83,1.54
F0258,Wheat,Zaid,Maharashtra,9.76,566.48,262.7,7.75,10.24,1.05
F0030,Wheat,Rabi,Maharashtra,0.92,702.15,226.15,49.55,2.51,2.72
F0029,Rice,Zaid,Madhya Pradesh,2.47,953.74,494.29,40.64,11.79,4.77
F0196,Sugarcane,Kharif,Uttar Pradesh,1.55,829.38,414.06,27.74,5.02,3.24
F0297,Sugarcane,Kharif,Maharashtra,7.18,1194.9,164.06,44.41,22.57,3.14
F0066,Sugarcane,Kharif,Uttar Pradesh,8.72,801.38,387.64,29.66,26.59,3.05
F0068,Sugarcane,Kharif,Uttar Pradesh,4.13,1271.85,313.01,22.58,21.06,5.1
F0221,Sugarcane,Rabi,Uttar Pradesh,9.26,482.05,305.13,39.4,12.35,1.33
F0422,Wheat,Rabi,Karnataka,7.7,930.76,331.13,39.09,28.12,3.65
F0294,Sugarcane,Kharif,Madhya Pradesh,3.86,1496.07,245.53,6.1,20.39,5.28
F0022,Maize,Kharif,Punjab,3.94,453.34,104.65,17.67,6.38,1.62
F0399,Rice,Zaid,Uttar Pradesh,1.2,543.95,91.8,7.84,1.97,1.65
F0116,Wheat,Zaid,Karnataka,3.04,986.28,484.11,44.4,11.63,3.83
F0227,Maize,Kharif,Madhya Pradesh,3.02,391.67,400.31,8.14,6.14,2.03
F0401,Rice,Zaid,Karnataka,5.79,597.45,159.55,49.58,13.81,2.39
F0340,Rice,Rabi,Maharashtra,5.93,1345.22,340.47,47.58,29.15,4.92
F0043,Rice,Rabi,Karnataka,3.17,1014.38,360.56,22.68,7.96,2.51
F0263,Wheat,Zaid,Punjab,4.98,1323.28,340.46,7.01,22.78,4.57
F0392,Sugarcane,Zaid,Madhya Pradesh,5.65,320.76,400.34,19.77,13.87,2.45
F0168,Rice,Zaid,Madhya Pradesh,0.94,490.25,229.08,15.35,1.74,1.85
F0109,Maize,Rabi,Karnataka,3.71,1497.81,421.44,44.78,19.29,5.2
F0490,Cotton,Zaid,Karnataka,3.32,580.87,423.55,35.58,9.32,2.81
F0238,Rice,Rabi,Karnataka,2.74,752.39,278.02,28.77,7.26,2.65
F0181,Sugarcane,Zaid,Karnataka,9.13,829.64,385.87,46.86,33.31,3.65
F0079,Cotton,Kharif,Uttar Pradesh,9.12,368.34,142.57,26.46,21.27,2.33
F0244,Cotton,Kharif,Uttar Pradesh,9.47,434.89,253.34,13.66,12.57,1.33
F0045,Rice,Zaid,Karnataka,8.99,1457.5,265.42,9.68,47.09,5.24
F0021,Maize,Kharif,Maharashtra,3.87,1364.89,489.12,30.1,21.44,5.54
F0281,Rice,Zaid,Karnataka,5.87,657.02,313.03,24.78,13.91,2.37
F0168,Wheat,Kharif,Maharashtra,2.9,537.43,293.92,32.08,6.02,2.08
F0449,Wheat,Zaid,Uttar Pradesh,6.28,765.82,239.55,42.54,18.13,2.89
F0293,Maize,Kharif,Maharashtra,4.68,1079.5,72.66,34.4,15.64,3.34
F0395,Cotton,Kharif,Uttar Pradesh,8.59,1430.95,498.79,17.7,39.14,4.56
F0323,Rice,Kharif,Maharashtra,5.86,488.94,435.27,45.93,19.85,3.39
F0433,Rice,Kharif,Maharashtra,4.77,636.52,113.38,35.77,11.42,2.39
F0190,Sugarcane,Zaid,Uttar Pradesh,6.87,1074.82,301.73,7.06,25.33,3.69
F0133,Maize,Rabi,Uttar Pradesh,9.35,1053.52,497.33,29.18,37.44,4.0
F0218,Cotton,Zaid,Maharashtra,6.5,1217.58,400.33,39.66,29.06,4.47
F0335,Maize,Rabi,Madhya Pradesh,2.65,1470.48,497.83,8.4,14.1,5.32
F0409,Wheat,Rabi,Madhya Pradesh,7.05,705.73,485.49,9.57,22.83,3.24
F0417,Cotton,Zaid,Maharashtra,5.23,813.66,196.71,34.05,15.69,3.0
F0429,Wheat,Kharif,Uttar Pradesh,9.82,1265.47,437.01,21.18,42.31,4.31
F0039,Cotton,Rabi,Madhya Pradesh,3.59,920.46,70.58,47.54,8.5,2.37
F0127,Cotton,Rabi,Maharashtra,7.29,966.1,98.96,46.95,25.78,3.54
F0034,Rice,Zaid,Punjab,4.8,1181.34,275.46,32.2,17.19,3.58
F0104,Sugarcane,Kharif,Karnataka,5.65,828.26,225.55,35.27,14.6,2.58
F0290,Maize,Rabi,Maharashtra,7.06,355.1,202.44,23.53,9.47,1.34
F0044,Cotton,Rabi,Punjab,0.99,1495.49,381.45,8.94,5.03,5.08
F0003,Maize,Rabi,Maharashtra,0.69,1163.15,247.64,40.41,2.78,4.03
F0035,Rice,Zaid,Maharashtra,2.28,1238.63,480.12,31.11,11.42,5.01
F0103,Wheat,Rabi,Madhya Pradesh,6.98,704.97,221.69,38.06,18.27,2.62
F0425,Rice,Kharif,Madhya Pradesh,8.0,505.96,145.38,28.94,16.81,2.1
F0242,Maize,Rabi,Maharashtra,2.18,1061.99,181.24,40.62,7.47,3.43
F0274,Cotton,Rabi,Punjab,2.22,1076.13,496.75,33.02,10.82,4.88
F0311,Wheat,Zaid,Punjab,0.84,320.75,194.16,13.81,1.29,1.53
F0365,Wheat,Rabi,Punjab,2.96,690.77,156.31,45.88,7.45,2.52
F0220,Rice,Rabi,Uttar Pradesh,5.28,1087.36,236.97,33.4,15.4,2.92
F0199,Wheat,Kharif,Karnataka,6.53,1009.27,182.09,11.72,18.42,2.82
F0237,Maize,Kharif,Karnataka,4.0,798.24,332.91,46.15,12.08,3.02
F0206,Maize,Rabi,Punjab,4.58,1174.85,159.09,31.75,14.25,3.11
F0311,Maize,Zaid,Maharashtra,8.9,1392.81,481.45,39.8,44.56,5.01
F0495,Maize,Kharif,Punjab,2.38,307.79,368.08,47.19,4.18,1.76
F0198,Cotton,Rabi,Punjab,2.28,1064.33,385.91,46.74,9.2,4.03
F0374,Maize,Rabi,Punjab,3.77,719.91,294.36,22.26,10.41,2.76
F0380,Cotton,Zaid,Punjab,0.51,1178.13,388.27,38.61,2.26,4.43
F0484,Maize,Zaid,Uttar Pradesh,3.92,319.24,303.1,10.57,3.92,1.0
F0068,Sugarcane,Kharif,Uttar Pradesh,1.26,1206.6,54.28,48.16,4.87,3.86
F0154,Maize,Kharif,Madhya Pradesh,1.05,1000.24,207.2,42.96,3.55,3.38
F0121,Rice,Rabi,Karnataka,3.93,612.59,435.9,21.86,10.48,2.67
F0431,Maize,Rabi,Karnataka,6.72,605.23,244.39,7.55,14.81,2.2
F0416,Rice,Kharif,Uttar Pradesh,6.09,1207.55,235.99,23.91,24.59,4.04
F0034,Wheat,Zaid,Maharashtra,5.53,1438.73,82.95,31.99,21.26,3.84
F0302,Maize,Zaid,Maharashtra,5.5,919.48,442.92,14.25,20.23,3.68
F0176,Maize,Rabi,Madhya Pradesh,3.78,321.11,163.12,18.92,4.31,1.14
F0054,Rice,Kharif,Uttar Pradesh,6.36,507.1,235.87,26.71,13.92,2.19
F0385,Wheat,Zaid,Punjab,0.93,1441.16,311.87,40.81,4.55,4.89
F0324,Wheat,Kharif,Uttar Pradesh,4.59,844.61,445.7,45.32,13.86,3.02
F0307,Sugarcane,Rabi,Karnataka,5.21,1380.33,195.06,34.34,21.8,4.18
F0393,Cotton,Zaid,Karnataka,7.23,1234.41,303.77,23.11,31.34,4.33
F0291,Sugarcane,Rabi,Uttar Pradesh,7.42,713.98,351.48,16.6,22.44,3.02
F0001,Cotton,Kharif,Maharashtra,2.83,1157.67,284.63,35.75,12.26,4.33
F0149,Sugarcane,Zaid,Punjab,4.72,1016.35,180.9,37.2,12.32,2.61
F0329,Wheat,Kharif,Uttar Pradesh,8.16,611.9,185.28,34.75,22.17,2.72
F0480,Cotton,Rabi,Punjab,6.99,771.37,227.68,16.47,22.9,3.28
F0284,Wheat,Kharif,Maharashtra,1.99,1131.09,91.93,47.2,7.29,3.66
F0362,Wheat,Zaid,Karnataka,9.11,790.33,431.02,12.11,30.44,3.34
F0448,Sugarcane,Rabi,Karnataka,0.71,1241.87,83.66,49.48,3.14,4.42
F0254,Wheat,Kharif,Maharashtra,2.84,1108.64,69.45,42.7,10.84,3.82
F0083,Maize,Kharif,Karnataka,2.11,1136.83,151.02,8.08,6.46,3.06
F0346,Sugarcane,Zaid,Maharashtra,7.43,585.08,204.11,30.53,15.58,2.1
F0109,Wheat,Rabi,Uttar Pradesh,3.21,753.59,417.03,13.06,9.5,2.96
F0363,Wheat,Kharif,Karnataka,4.53,951.19,217.59,40.55,13.38,2.95
F0389,Wheat,Zaid,Madhya Pradesh,0.87,818.12,222.02,34.14,2.5,2.87
F0186,Wheat,Zaid,Karnataka,9.88,662.7,63.89,12.45,23.39,2.37
F0301,Wheat,Zaid,Maharashtra,4.25,679.6,93.67,24.47,7.62,1.79
F0054,Sugarcane,Zaid,Karnataka,3.31,1363.72,185.92,37.13,14.07,4.25
F0095,Maize,Kharif,Madhya Pradesh,6.31,812.62,157.56,21.61,11.74,1.86
F0480,Maize,Rabi,Uttar Pradesh,2.54,439.76,445.9,24.81,6.92,2.72
F0213,Wheat,Zaid,Madhya Pradesh,6.44,888.49,442.65,29.61,25.27,3.92
F0060,Cotton,Kharif,Madhya Pradesh,7.34,433.86,129.97,40.42,11.03,1.5
F0287,Maize,Rabi,Punjab,8.44,954.23,299.5,33.44,36.8,4.36
F0419,Wheat,Kharif,Punjab,1.53,1453.54,387.57,33.4,7.33,4.79
F0167,Sugarcane,Rabi,Madhya Pradesh,3.51,493.15,234.2,34.77,4.36,1.24
F0279,Sugarcane,Rabi,Karnataka,6.33,1276.5,61.83,25.28,29.7,4.69
F0364,Cotton,Zaid,Madhya Pradesh,7.71,955.37,343.16,28.25,23.71,3.08
F0152,Rice,Zaid,Punjab,2.02,759.65,119.99,48.37,4.97,2.46
F0184,Rice,Kharif,Madhya Pradesh,9.49,703.33,337.89,29.02,28.37,2.99
F0193,Cotton,Kharif,Uttar Pradesh,0.5,1215.81,386.08,27.94,2.48,4.97
F0260,Sugarcane,Kharif,Madhya Pradesh,9.08,1390.14,285.76,32.36,38.26,4.21
F0297,Rice,Kharif,Madhya Pradesh,9.01,1193.39,97.54,49.18,31.1,3.45
F0404,Sugarcane,Zaid,Karnataka,7.44,1320.63,71.67,27.72,31.83,4.28
F0022,Rice,Zaid,Karnataka,6.83,1281.45,218.45,43.19,35.28,5.17
F0025,Rice,Rabi,Uttar Pradesh,2.05,625.06,69.51,21.4,5.32,2.6
F0255,Maize,Kharif,Karnataka,6.7,824.07,343.45,7.38,19.52,2.91
F0296,Wheat,Kharif,Punjab,2.21,1052.34,338.62,39.84,10.11,4.57
F0301,Wheat,Kharif,Maharashtra,7.0,1456.07,146.81,29.83,30.05,4.29
F0330,Rice,Kharif,Madhya Pradesh,6.22,1498.38,140.53,28.54,30.64,4.93
F0429,Rice,Rabi,Punjab,2.71,357.13,307.65,20.11,2.71,1.0
F0273,Wheat,Zaid,Madhya Pradesh,2.23,688.72,72.18,47.77,6.24,2.8
F0352,Sugarcane,Kharif,Karnataka,4.52,1383.98,267.49,30.83,21.79,4.82
F0427,Cotton,Zaid,Uttar Pradesh,5.17,1179.93,305.0,17.22,22.18,4.29
F0357,Cotton,Zaid,Karnataka,5.15,415.17,228.03,28.16,5.91,1.15
F0225,Sugarcane,Kharif,Maharashtra,8.36,391.32,206.82,42.02,8.36,1.0
F0113,Maize,Rabi,Maharashtra,8.53,891.95,274.26,48.95,31.1,3.65
F0142,Rice,Zaid,Madhya Pradesh,9.5,730.24,113.26,19.66,25.67,2.7
F0103,Maize,Zaid,Madhya Pradesh,8.78,913.73,304.35,5.27,28.73,3.27
F0264,Sugarcane,Kharif,Punjab,2.55,329.73,389.54,11.55,4.93,1.93
F0313,Sugarcane,Rabi,Punjab,2.68,489.26,332.43,45.54,6.8,2.54
F0253,Rice,Kharif,Uttar Pradesh,7.32,718.26,314.32,18.98,15.61,2.13
F0298,Cotton,Zaid,Punjab,6.37,709.94,62.99,22.78,20.23,3.18
F0037,Sugarcane,Rabi,Uttar Pradesh,9.34,1051.56,87.78,44.82,26.46,2.83
F0259,Wheat,Kharif,Maharashtra,3.32,992.64,295.11,27.11,10.4,3.13
F0493,Wheat,Rabi,Uttar Pradesh,7.32,679.85,401.93,12.89,23.11,3.16
F0212,Cotton,Kharif,Uttar Pradesh,6.99,877.86,350.15,8.59,27.19,3.89
F0292,Maize,Zaid,Maharashtra,8.59,366.66,116.93,30.96,9.96,1.16
F0386,Maize,Zaid,Karnataka,9.25,1468.33,322.68,26.66,47.22,5.1
F0339,Sugarcane,Rabi,Maharashtra,7.54,694.03,271.97,46.23,16.19,2.15
F0080,Maize,Rabi,Karnataka,3.33,829.57,191.38,21.84,8.21,2.47
F0139,Maize,Kharif,Uttar Pradesh,6.4,1215.03,381.0,41.65,28.47,4.45
F0356,Cotton,Kharif,Punjab,5.99,363.1,164.89,33.73,12.67,2.12
F0272,Cotton,Kharif,Uttar Pradesh,8.66,1400.38,275.19,29.55,41.51,4.79
F0497,Rice,Kharif,Punjab,5.41,1386.1,405.47,45.91,30.04,5.55
F0235,Sugarcane,Zaid,Punjab,2.57,929.25,429.11,10.0,8.63,3.36
F0442,Rice,Zaid,Uttar Pradesh,8.18,1034.4,136.96,26.3,29.53,3.61
F0023,Rice,Zaid,Maharashtra,6.98,1060.62,242.26,45.47,28.92,4.14
F0015,Maize,Zaid,Punjab,1.09,1406.54,129.7,28.78,6.72,6.16
F0291,Sugarcane,Kharif,Maharashtra,8.13,558.54,287.32,15.83,19.71,2.42
F0058,Cotton,Kharif,Punjab,8.63,1373.47,341.93,37.64,47.76,5.53
F0363,Rice,Kharif,Punjab,5.72,761.31,341.65,45.87,11.76,2.06
F0076,Sugarcane,Rabi,Punjab,4.19,822.48,83.1,27.43,9.29,2.22
F0382,Maize,Zaid,Madhya Pradesh,5.2,1006.13,213.27,32.59,16.37,3.15
F0376,Maize,Kharif,Punjab,9.71,1147.03,201.18,11.62,37.68,3.88
F0010,Sugarcane,Rabi,Uttar Pradesh,1.86,501.29,70.51,45.6,4.7,2.53
F0009,Maize,Zaid,Karnataka,8.37,1249.85,447.17,48.53,40.05,4.78
F0043,Wheat,Rabi,Uttar Pradesh,4.67,1440.4,375.48,8.18,26.35,5.64
F0044,Sugarcane,Rabi,Maharashtra,9.11,747.52,313.21,5.55,31.22,3.43
F0067,Rice,Kharif,Karnataka,3.65,374.69,284.84,41.79,6.28,1.72
F0147,Rice,Kharif,Madhya Pradesh,2.44,444.83,279.95,8.56,2.84,1.16
F0343,Rice,Kharif,Punjab,6.08,337.6,98.02,29.75,6.08,1.0
F0213,Rice,Rabi,Maharashtra,5.95,1306.2,375.04,10.9,27.94,4.7
F0320,Cotton,Zaid,Punjab,6.13,1106.7,66.75,43.49,22.58,3.68
F0189,Maize,Rabi,Uttar Pradesh,6.52,1114.35,412.88,34.81,29.32,4.5
F0217,Maize,Kharif,Punjab,3.61,751.15,453.68,5.77,11.67,3.23
F0493,Maize,Zaid,Uttar Pradesh,7.21,1492.69,359.4,6.55,37.67,5.22
F0317,Sugarcane,Zaid,Karnataka,8.36,641.56,250.73,19.04,18.1,2.16
F0462,Cotton,Rabi,Karnataka,4.1,1060.01,415.92,18.37,13.02,3.18
F0245,Rice,Rabi,Karnataka,2.53,1100.27,351.64,45.55,12.97,5.13
F0050,Wheat,Rabi,Punjab,1.37,819.14,152.29,16.44,4.04,2.95
F0063,Rice,Zaid,Maharashtra,5.29,1274.95,384.7,31.59,17.9,3.38
F0199,Wheat,Rabi,Punjab,9.74,972.23,164.28,15.35,37.69,3.87
F0004,Sugarcane,Rabi,Karnataka,6.31,927.39,53.46,42.35,21.13,3.35
F0452,Cotton,Zaid,Maharashtra,1.15,734.47,470.92,43.82,4.29,3.73
F0236,Sugarcane,Kharif,Maharashtra,3.21,488.47,252.09,21.01,5.36,1.67
F0237,Maize,Rabi,Maharashtra,9.03,345.54,478.74,34.91,16.9,1.87
F0494,Sugarcane,Rabi,Uttar Pradesh,9.45,539.59,68.31,26.97,9.45,1.0
F0264,Cotton,Zaid,Punjab,9.6,1287.1,347.71,12.33,40.86,4.26
F0242,Sugarcane,Zaid,Uttar Pradesh,7.48,1172.41,241.28,46.62,27.62,3.69
F0450,Sugarcane,Kharif,Punjab,1.1,1254.54,329.79,19.17,4.43,4.03
F0096,Cotton,Kharif,Maharashtra,2.06,348.18,125.04,25.4,2.06,1.0
F0184,Cotton,Rabi,Maharashtra,8.82,918.17,378.16,6.61,27.08,3.07
F0437,Wheat,Kharif,Uttar Pradesh,3.97,875.0,133.89,10.41,11.0,2.77
F0417,Maize,Rabi,Uttar Pradesh,9.6,399.79,339.64,48.75,14.56,1.52
F0156,Maize,Zaid,Punjab,9.79,865.47,123.24,14.09,34.45,3.52
F0445,Wheat,Kharif,Maharashtra,7.53,1094.19,422.27,35.84,32.91,4.37
F0161,Maize,Rabi,Punjab,5.57,584.35,384.75,26.3,16.49,2.96
F0303,Cotton,Zaid,Madhya Pradesh,7.12,1424.81,124.45,34.21,29.72,4.17
F0240,Rice,Kharif,Maharashtra,2.82,1384.3,94.77,34.53,11.32,4.02
F0202,Rice,Rabi,Maharashtra,9.56,1320.88,182.58,5.34,46.93,4.91
F0236,Rice,Zaid,Madhya Pradesh,3.32,637.57,450.48,48.52,9.09,2.74
F0063,Rice,Rabi,Madhya Pradesh,5.71,411.49,219.87,19.27,7.25,1.27
F0264,Cotton,Kharif,Uttar Pradesh,5.59,1093.43,366.57,11.15,23.96,4.29
F0172,Cotton,Kharif,Maharashtra,8.95,839.2,452.25,43.96,34.68,3.88
F0209,Cotton,Zaid,Karnataka,4.66,757.37,469.77,37.18,12.67,2.72
F0191,Sugarcane,Zaid,Uttar Pradesh,3.27,1462.61,193.74,9.2,16.01,4.9
F0041,Maize,Zaid,Maharashtra,7.22,1180.81,178.46,18.4,26.54,3.68
F0469,Maize,Rabi,Uttar Pradesh,8.0,680.51,434.19,41.12,22.84,2.86
F0292,Sugarcane,Zaid,Punjab,6.78,689.85,282.34,25.02,20.86,3.08
F0453,Cotton,Kharif,Uttar Pradesh,5.09,1299.27,97.35,11.35,19.67,3.86
F0159,Cotton,Zaid,Karnataka,9.78,1005.32,279.4,28.54,38.11,3.9
F0100,Maize,Kharif,Maharashtra,1.31,987.99,306.85,46.14,4.03,3.08
F0039,Wheat,Rabi,Madhya Pradesh,5.5,464.48,307.74,9.11,8.64,1.57
F0041,Rice,Zaid,Punjab,4.96,1419.53,373.89,8.48,24.86,5.01
F0416,Sugarcane,Kharif,Maharashtra,2.63,1108.39,452.62,6.48,11.45,4.35
F0248,Wheat,Kharif,Karnataka,5.69,1449.38,386.44,43.26,32.64,5.74
F0360,Maize,Zaid,Uttar Pradesh,3.86,965.24,326.93,19.47,10.72,2.78
F0482,Rice,Kharif,Uttar Pradesh,1.86,748.76,382.68,46.23,5.89,3.17
F0153,Cotton,Kharif,Maharashtra,4.85,1071.39,96.37,45.7,19.79,4.08
F0114,Maize,Kharif,Punjab,8.05,607.78,288.13,48.22,20.35,2.53
F0383,Sugarcane,Zaid,Maharashtra,1.35,1119.66,483.02,18.53,5.26,3.89
F0011,Rice,Rabi,Punjab,3.67,342.97,424.15,43.23,8.12,2.21
F0086,Cotton,Zaid,Madhya Pradesh,6.51,723.03,84.56,38.89,16.37,2.51
F0455,Wheat,Kharif,Punjab,7.44,1294.43,385.68,33.38,35.26,4.74
F0175,Maize,Zaid,Maharashtra,4.56,1382.54,342.94,22.93,21.39,4.69
F0196,Rice,Rabi,Madhya Pradesh,5.67,630.76,149.56,28.73,10.92,1.93
F0275,Rice,Kharif,Punjab,2.11,1260.49,267.97,30.82,8.59,4.07
F0358,Cotton,Zaid,Madhya Pradesh,4.4,1269.86,396.57,15.03,18.26,4.15
F0488,Maize,Zaid,Maharashtra,6.35,592.15,494.71,47.85,22.92,3.61
F0142,Sugarcane,Kharif,Punjab,8.11,1165.2,364.92,48.13,36.18,4.46
F0326,Maize,Zaid,Punjab,6.17,1063.56,432.17,35.15,22.07,3.58
F0228,Rice,Rabi,Karnataka,4.03,476.76,277.59,25.51,9.46,2.35
F0434,Wheat,Rabi,Madhya Pradesh,9.97,1033.45,403.9,20.03,40.71,4.08
